Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_137_233,VPWR,li1,113.6200,383.5200,1.799796
FILLER_137_225,VPWR,li1,109.4800,383.5200,1.799795
FILLER_137_221,VPWR,li1,107.8700,383.5200,1.799795
FILLER_137_209,VPWR,li1,104.4200,383.5200,1.799795
FILLER_137_192,VPWR,li1,96.6000,383.5200,1.799794
FILLER_137_186,VPWR,li1,91.3100,383.5200,1.799794
FILLER_137_182,VPWR,li1,90.1600,383.5200,1.799793
FILLER_137_162,VPWR,li1,80.2700,383.5200,1.799806
FILLER_137_137,VPWR,li1,69.2300,383.5200,1.799833
FILLER_137_125,VPWR,li1,65.7800,383.5200,1.799844
FILLER_137_113,VPWR,li1,60.2600,383.5200,1.799858
FILLER_137_111,VPWR,li1,56.8100,383.5200,1.799872
FILLER_137_105,VPWR,li1,55.2000,383.5200,1.799872
FILLER_137_93,VPWR,li1,51.0600,383.5200,1.799884
FILLER_137_81,VPWR,li1,45.5400,383.5200,1.799903
FILLER_137_69,VPWR,li1,40.0200,383.5200,1.799916
FILLER_137_57,VPWR,li1,34.5000,383.5200,1.799931
FILLER_137_55,VPWR,li1,31.0500,383.5200,1.799944
FILLER_137_51,VPWR,li1,29.9000,383.5200,1.799944
FILLER_137_39,VPWR,li1,26.2200,383.5200,1.799955
FILLER_137_27,VPWR,li1,20.7000,383.5200,1.799971
FILLER_137_15,VPWR,li1,15.1800,383.5200,1.799970
FILLER_137_3,VPWR,li1,9.6600,383.5200,1.799970
FILLER_136_825,VPWR,li1,385.2500,383.5200,1.799950
FILLER_136_813,VPWR,li1,382.2600,383.5200,1.799950
FILLER_136_810,VPWR,li1,378.5800,383.5200,1.799950
FILLER_136_798,VPWR,li1,375.3600,383.5200,1.799950
FILLER_136_786,VPWR,li1,369.8400,383.5200,1.799950
FILLER_136_774,VPWR,li1,364.3200,383.5200,1.799950
FILLER_136_762,VPWR,li1,358.8000,383.5200,1.799950
FILLER_136_755,VPWR,li1,353.0500,383.5200,1.799950
FILLER_136_751,VPWR,li1,351.9000,383.5200,1.799950
FILLER_136_739,VPWR,li1,348.2200,383.5200,1.799951
