Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_134_85,VGND,li1,47.3800,375.3600,0.000037
FILLER_134_83,VGND,li1,43.9300,375.3600,0.000031
FILLER_134_77,VGND,li1,42.3200,375.3600,0.000031
FILLER_134_65,VGND,li1,38.1800,375.3600,0.000027
FILLER_134_53,VGND,li1,32.6600,375.3600,0.000021
FILLER_134_41,VGND,li1,27.1400,375.3600,0.000015
FILLER_134_29,VGND,li1,21.6200,375.3600,0.000011
FILLER_134_27,VGND,li1,18.1700,375.3600,0.000011
FILLER_134_15,VGND,li1,15.1800,375.3600,0.000011
FILLER_134_3,VGND,li1,9.6600,375.3600,0.000011
FILLER_133_823,VGND,li1,384.7900,375.3600,0.000160
FILLER_133_811,VGND,li1,381.3400,375.3600,0.000160
FILLER_133_799,VGND,li1,375.8200,375.3600,0.000160
FILLER_133_787,VGND,li1,370.3000,375.3600,0.000160
FILLER_133_783,VGND,li1,365.9300,375.3600,0.000160
FILLER_133_766,VGND,li1,358.1100,375.3600,0.000159
FILLER_133_760,VGND,li1,356.5000,375.3600,0.000158
FILLER_133_722,VGND,li1,339.0200,375.3600,0.000119
FILLER_133_710,VGND,li1,334.8800,375.3600,0.000105
FILLER_133_700,VGND,li1,327.9800,375.3600,0.000127
FILLER_133_688,VGND,li1,324.7600,375.3600,0.000145
FILLER_133_676,VGND,li1,319.2400,375.3600,0.000181
FILLER_133_621,VGND,li1,293.9400,375.3600,0.000283
FILLER_133_617,VGND,li1,289.5700,375.3600,0.000296
FILLER_133_615,VGND,li1,288.6500,375.3600,0.000301
FILLER_133_611,VGND,li1,287.5000,375.3600,0.000301
FILLER_133_577,VGND,li1,271.4000,375.3600,0.000342
