Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_116_429,VGND,li1,204.2400,326.4000,0.000086
FILLER_116_419,VGND,li1,198.4900,326.4000,0.000078
FILLER_116_415,VGND,li1,197.3400,326.4000,0.000074
FILLER_116_406,VGND,li1,193.6600,326.4000,0.000071
FILLER_116_374,VGND,li1,178.9400,326.4000,0.000044
FILLER_116_304,VGND,li1,145.5900,326.4000,0.000119
FILLER_116_300,VGND,li1,144.4400,326.4000,0.000119
FILLER_116_288,VGND,li1,140.7600,326.4000,0.000127
FILLER_116_250,VGND,li1,120.9800,326.4000,0.000154
FILLER_116_232,VGND,li1,112.4700,326.4000,0.000151
FILLER_116_228,VGND,li1,111.3200,326.4000,0.000151
FILLER_116_219,VGND,li1,106.4900,326.4000,0.000146
FILLER_116_207,VGND,li1,103.5000,326.4000,0.000143
FILLER_116_203,VGND,li1,99.1300,326.4000,0.000138
FILLER_116_197,VGND,li1,97.5200,326.4000,0.000138
FILLER_116_194,VGND,li1,95.2200,326.4000,0.000135
FILLER_116_182,VGND,li1,92.0000,326.4000,0.000132
FILLER_116_141,VGND,li1,70.8400,326.4000,0.000107
FILLER_116_138,VGND,li1,69.4600,326.4000,0.000104
FILLER_116_130,VGND,li1,67.1600,326.4000,0.000101
FILLER_116_116,VGND,li1,59.8000,326.4000,0.000087
FILLER_116_105,VGND,li1,54.5100,326.4000,0.000080
FILLER_116_100,VGND,li1,51.9800,326.4000,0.000075
FILLER_116_85,VGND,li1,46.4600,326.4000,0.000065
FILLER_116_81,VGND,li1,43.4700,326.4000,0.000056
FILLER_116_77,VGND,li1,41.1700,326.4000,0.000053
FILLER_116_65,VGND,li1,38.1800,326.4000,0.000048
FILLER_116_53,VGND,li1,32.6600,326.4000,0.000033
FILLER_116_41,VGND,li1,27.1400,326.4000,0.000025
FILLER_116_29,VGND,li1,21.6200,326.4000,0.000021
FILLER_116_27,VGND,li1,18.1700,326.4000,0.000021
FILLER_116_15,VGND,li1,15.1800,326.4000,0.000021
FILLER_116_3,VGND,li1,9.6600,326.4000,0.000021
FILLER_115_689,VGND,li1,322.6900,326.4000,0.000048
FILLER_115_685,VGND,li1,321.5400,326.4000,0.000054
FILLER_115_673,VGND,li1,317.8600,326.4000,0.000059
FILLER_115_671,VGND,li1,314.4100,326.4000,0.000069
FILLER_115_667,VGND,li1,313.2600,326.4000,0.000069
FILLER_115_655,VGND,li1,309.5800,326.4000,0.000079
FILLER_115_617,VGND,li1,290.2600,326.4000,0.000108
FILLER_115_599,VGND,li1,281.9800,326.4000,0.000116
FILLER_115_591,VGND,li1,277.6100,326.4000,0.000120
FILLER_115_583,VGND,li1,275.5400,326.4000,0.000122
FILLER_115_573,VGND,li1,269.3300,326.4000,0.000126
FILLER_115_537,VGND,li1,253.4600,326.4000,0.000127
FILLER_115_525,VGND,li1,249.7800,326.4000,0.000126
FILLER_115_520,VGND,li1,244.9500,326.4000,0.000123
FILLER_115_514,VGND,li1,243.3400,326.4000,0.000123
